,ci,lum,tem,logl
2374,1.045,56.2341325190349,-4982.698961937716,4.02952391273958
2375,0.808,25.5858588690565,-5960.2649006622505,3.242039810935618
2376,0.128,21.0087396924099,-13636.363636363636,3.0449385269753257
2377,0.469,380189.396320561,-8285.385500575374,12.848424818906775
2378,0.367,8.72569442770116,-9387.22294654498,2.1662720554887978
2379,1.747,9.8627948563121,-3353.5165346995805,2.288769582436081
2380,0.204,24.6376907672177,-11920.529801324503,3.204277415410514
2381,0.488,2.81578829971031,-8108.108108108108,1.035242257810123
2382,1.1,1.15877735615513,-4800.0,0.14736544595162235
2383,0.315,49.2946741312206,-10069.93006993007,3.8978160454203206
2384,1.086,30.1439388427947,-4845.222072678331,3.4059838695567928
2385,0.495,4092606.59730012,-8044.692737430168,15.224692634876632
2386,1.41,0.0241434872971415,-3977.9005524861877,-3.723740612389971
2387,1.141,30.2551980387231,-4672.290720311486,3.409668005705584
2388,0.458,19.1601983206846,-8391.60839160839,2.952835123255565
2389,0.466,6.19441075076781,-8314.087759815242,1.8236473936512836
2390,0.198,8.70161772151998,-12040.133779264212,2.1635089533772054
2391,1.289,1527566.05823807,-4262.877442273534,14.239186215075177
2392,0.93,0.205116217882556,-5413.533834586466,-1.584178543979906
2393,1.19,22.7824276625008,-4528.301886792453,3.125989522248716
2394,1.141,21.2813904598271,-4672.290720311486,3.057833003496092
2395,0.2,23.1846209541313,-11999.999999999998,3.1434891689554707
2396,0.061,11.6412602941049,-15618.22125813449,2.4545557091316517
2397,1.085,64.3872682901461,-4848.484848484849,4.1649159162076295
2398,0.506,8.78213279898006,-7947.019867549669,2.1727192937491813
2399,0.988,33.3579996662048,-5187.319884726226,3.50729761364853
2400,1.055,214.387766597351,-4948.453608247422,5.367786368787721
2401,0.203,16.7032122581504,-11940.298507462687,2.815601051713118
2402,0.464,21.7570495092579,-8333.333333333332,3.0799378203888335
2403,1.567,130.256678613669,-3660.39654295882,4.869506954663809
2404,-0.013,381.241351104299,-18604.6511627907,5.94343264203623
2405,1.343,0.242102904673618,-4130.808950086059,-1.4183924172843314
2406,0.681,2.1183611352485,-6660.49953746531,0.750642740316058
2407,0.9,0.231419526151125,-5538.461538461538,-1.463523085107017
2408,0.747,71.6473282391109,-6277.2449869224065,4.271755864522554
2409,0.652,1.6998085132035,-6844.106463878326,0.5305156054258301
2410,0.126,18.0800655211001,-13688.212927756653,2.8948099789121153
2411,0.734,0.626325364758223,-6349.20634920635,-0.4678852908963895
2412,0.617,1.37277701820855,-7079.646017699116,0.31683570879598155
2413,0.349,15.3179271589342,-9612.817089452603,2.7290238522165446
2414,0.194,10.6659612123026,-12121.21212121212,2.367057475597881
2415,0.182,15.8489319246111,-12371.134020618556,2.7631021115928527
2416,0.97,24.0547030498809,-5255.474452554744,3.1803305304433738
2417,0.883,4.35712480503084,-5611.847233047545,1.4718123914417938
2418,0.477,24.7286267818702,-8209.806157354618,3.207961551559304
2419,0.489,9.34114255736479,-8098.987626546682,2.234428574241422
2420,0.535,11.5345325782109,-7700.534759358288,2.4453453687596745
2421,1.359,0.0357766769936111,-4093.2347924957367,-3.330459078506587
2422,1.282,2654605.56197555,-4280.618311533888,14.791806637393753
2423,1.187,57.5439937337157,-4536.862003780718,4.0525497636695205
2424,0.455,7.06642900425208,-8421.052631578948,1.955355260970544
2425,1.486,158.781536420562,-3817.603393425238,5.067529272661298
2426,0.2,34.7696244617813,-11999.999999999998,3.5487441453224235
2427,1.32,125.198752062488,-4186.0465116279065,4.829902491064309
2428,0.547,1.97879133523374,-7602.956705385427,0.6824862215634366
2429,0.553,4.40554863506553,-7555.089192025183,1.4828647998881648
2430,1.585,3404081.89701001,-3627.2040302267005,15.040485827437108
2431,1.141,39.7740669105028,-4672.290720311486,3.6832151147532755
2432,0.873,56.4416888175142,-5655.930871956009,4.03320804888837
2433,0.449,9.61169541515931,-8480.565371024735,2.2629806293945482
2434,0.569,29.8675775503349,-7430.340557275542,3.3967735291848165
2435,1.154,38.7971657293691,-4633.204633204634,3.6583471957489406
2436,1.359,96.0284679209381,-4093.2347924957367,4.564644688351396
2437,0.14,24.5244908607202,-13333.333333333332,3.199672245224526
2438,0.52,3.04789498962798,-7826.086956521739,1.114451185009117
2439,0.636,2.30144181740851,-6949.80694980695,0.8335358036638452
2440,0.593,3.85123482428931,-7250.755287009063,1.348393830457312
2441,1.138,22.5527756674525,-4681.404421326399,3.1158581478395435
2442,1.023,53.5056938173137,-5059.7329585382995,3.9797880747309082
2443,0.36,3.17687407064977,-9473.684210526315,1.1558977166830107
2444,0.711,10.3181063526759,-6480.648064806481,2.3339002502587625
2445,0.04,2558585.88690565,-16363.636363636364,14.754965275905846
2446,0.398,12.5892541179417,-9022.556390977443,2.5328436022934526
2447,0.804,0.752315483186872,-5980.066445182723,-0.28459951749406376
2448,0.504,1.58489319246111,-7964.601769911505,0.46051701859880695
2449,-0.064,280.027059501064,-21428.571428571428,5.63488623957503
2450,0.05,349945.167028358,-16000.0,12.76553175555899
2451,0.349,1258925.41179417,-9612.817089452603,14.04576906726368
2452,0.017,1485935.64228701,-17266.18705035971,14.211555193959253
2453,1.339,0.0852707337343628,-4140.310523289247,-2.4619239814292344
2454,0.176,2805433.63795171,-12499.999999999998,14.847068679625606
2455,0.751,1.43879857825584,-6255.430060816681,0.3638084446930554
2456,1.704,2208004.7330189,-3422.053231939163,14.607599829954227
2457,0.713,3531831.69791956,-6469.00269541779,15.07732718892501
2458,0.268,1599558.02861467,-10778.443113772455,14.28523791693506
2459,,4.59621144666001,,1.5252323655992552
2460,0.143,80.6863370363819,-13259.668508287292,4.390569255321046
2461,0.354,5.52077439280757,-9549.071618037135,1.7085181390015813
2462,1.109,43.4510224171571,-4771.371769383698,3.7716343823242457
2463,0.18,12.4623516048651,-12413.793103448274,2.5227122278842735
2464,0.288,8.20351544329818,-10465.116279069769,2.1045627749965576
2465,0.918,19.4984459975805,-5462.822458270106,2.9703347699623213
2466,0.539,8.89610704409229,-7667.731629392971,2.185613770269948
2467,0.018,30.4789498962798,-17224.880382775118,3.4170362780031627
2468,0.11,68.6119875281705,-14117.64705882353,4.228467264774264
2469,-0.1,159.661424599341,-23999.999999999996,5.073055476884479
2470,1.133,52.239618899912,-4696.673189823875,3.955841189763771
2471,0.102,21.3796208950223,-14342.629482071714,3.0624381736820796
2472,1.63,9.01156044339704,-3546.7980295566504,2.198508246790714
2473,1.127,5105049.99975406,-4715.127701375245,15.445740803804059
2474,0.275,7.34513868157115,-10666.666666666666,1.9940386905328438
2475,1.352,62.1155020832442,-4109.58904109589,4.128995588756923
2476,1.606,77.1969247610251,-3589.2323030907273,4.34635962153556
2477,0.528,1.70765447281387,-7758.620689655172,0.5351207756118135
2478,0.653,2.44568207210437,-6837.606837606838,0.894324050118886
2479,-0.064,26.9153480392692,-21428.571428571428,3.2926966829814868
2480,0.147,35.8096437102636,-13162.70566727605,3.578217234512747
2481,0.587,10.1018287054483,-7294.832826747721,2.3127164674032166
2482,0.552,19.4446441644813,-7563.0252100840335,2.9675716678507262
2483,0.456,2.43220400907382,-8411.214953271026,0.8887978458957035
2484,0.037,51.2861383991365,-16475.97254004577,3.937420509019818
2485,1.267,91.2851219331122,-4319.136172765448,4.5139878163055265
2486,1.405,359.087262369451,-3988.9196675900275,5.883565429618385
2487,0.682,0.310170149947769,-6654.343807763401,-1.1706342612781726
2488,0.116,51.3333964380289,-13953.488372093023,3.9383415430570152
2489,0.14,2443430.55269397,-13333.333333333332,14.708913574045964
2490,0.569,2.14387766597351,-7430.340557275542,0.7626161827996292
2491,0.071,14.7095707679698,-15286.624203821655,2.6884983545798495
2492,1.163,69.0557744219684,-4606.525911708253,4.234914503034649
2493,0.906,6.5765783735542,-5513.016845329249,1.8835146060691286
2494,-0.279,94623.7161365793,-59504.13223140496,11.45766342273837
2495,0.281,6.92468464322636,-10572.687224669602,1.9350925121521956
2496,0.418,9.31536765238574,-8801.955990220049,2.231665472129829
2497,0.955,115.771057411527,-5313.653136531366,4.751614597902512
2498,-0.034,8090958.99178383,-19672.131147540986,15.906257822402868
2499,0.817,0.600896950483485,-5916.187345932621,-0.5093318225702844
2500,-0.098,148.183551751643,-23841.059602649002,4.998451719871474
2501,0.521,3.29609712177458,-7817.5895765472305,1.1927390781709164
2502,1.104,35.9087262369451,-4787.234042553191,3.5809803366243393
2503,0.964,14.8047132489762,-5278.592375366569,2.6949455928402273
2504,0.88,12.9181403900306,-5625.0,2.5586325553349862
2505,0.325,6.21155020832442,-9931.03448275862,1.826410495762877
2506,0.759,0.580764417521312,-6212.251941328732,-0.5434100819465948
2507,0.535,9.52357486191919,-7700.534759358288,2.253770289022571
2508,0.651,3.47056354007987,-6850.618458610846,1.2443169842539807
2509,0.126,50.9565480608114,-13688.212927756653,3.9309732707594343
2510,0.219,887156.012037962,-11631.663974151857,13.695776133128584
2511,1.609,13.7277701820855,-3583.872573419612,2.619420801790027
2512,1.638,172.822387294977,-3532.875368007851,5.152264404083478
2513,0.397,9.71851702940169,-9033.877038895858,2.2740330378409195
2514,0.383,3.86901131655108,-9195.402298850575,1.3529990006432997
2515,1.05,32.568668220167,-4965.51724137931,3.4833507286813927
2516,0.473,10.1018287054483,-8247.422680412372,2.3127164674032166
2517,1.44,3531831.69791956,-3913.04347826087,15.07732718892501
2518,1.296,14.1514193293143,-4245.2830188679245,2.649814925017548
2519,0.501,2857590.54337495,-7991.120976692564,14.86548936036956
2520,0.39,79.3596968195769,-9113.924050632912,4.3739906426514885
2521,1.211,449.158890105932,-4469.273743016759,6.107376700657407
2522,1.245,43.5712480503084,-4376.899696048632,3.7743974844358394
2523,0.343,11.7489755493953,-9690.444145356661,2.4637660495036293
2524,1.248,6.98232404077171,-4368.9320388349515,1.943381818486974
2525,0.554,12.9538838897489,-7547.169811320754,2.5613956574465777
2526,1.083,39.4820778037883,-4855.023600809171,3.6758468424556954
2527,0.58,2.04738727634164,-7346.938775510204,0.716564480939747
2528,0.84,0.710558763369473,-5806.451612903225,-0.3417036278003173
2529,0.131,25.1883662784174,-13559.322033898305,3.226382232303257
2530,0.058,15.9661424599341,-15720.524017467249,2.7704703838904328
2531,1.393,16.3832477962864,-4015.6162855549355,2.7962593369319695
2532,1.522,1228.00461798879,-3746.0978147762744,7.113145869277207
2533,0.486,2.11641095077087,-8126.410835214447,0.7497217062788637
2534,0.191,16.15846120949,-12182.74111675127,2.7824438263740046
2535,1.367,0.0749548949791958,-4074.702886247878,-2.5908687466369007
2536,1.234,59.0472940406987,-4406.364749082008,4.0783387167110545
2537,0.537,2.8813764348397,-7684.098185699039,1.0582681087400636
2538,0.377,8.18841791900512,-9266.409266409266,2.1027207069221623
2539,1.372,31.5355202455072,-4063.205417607223,3.451114537379477
2540,0.391,5.8398272461893,-9102.402022756005,1.764701215270636
2541,1.5,36.2743801476458,-3789.4736842105267,3.591111711033514
2542,0.52,2.4797048987987,-7826.086956521739,0.9081395606768521
2543,1.069,12.0226443461741,-4901.293396868618,2.486791900433567
2544,-0.014,30.2551980387231,-18652.84974093264,3.409668005705584
2545,0.44,18.2137763710478,-8571.42857142857,2.9021782512096954
2546,0.958,14.0216783370576,-5301.9145802650955,2.6406045846455726
2547,-0.006,89.5364765549594,-18274.111675126904,4.494646101524378
2548,1.52,0.00688018316143038,-3750.0,-4.979110005090325
2549,1.314,2249054.60583578,-4200.700116686115,14.626020510698178
2550,1.092,21.9583650097319,-4825.73726541555,3.089148160760812
2551,0.928,0.404389620507819,-5421.686746987952,-0.9053764585652603
2552,1.101,178.319977223292,-4796.802131912059,5.183579561348197
2553,0.905,11.3762728582343,-5517.241379310344,2.4315298582017113
2554,0.352,35.3508613361997,-9574.468085106382,3.5653227579919804
2555,1.54,75.1622894018205,-3711.3402061855672,4.319649634456829
2556,1.107,14.2298394457933,-4777.70404777704,2.655341129240731
2557,0.097,48.1282421867602,-14486.92152917505,3.873869160453182
2558,0.65,0.970063133783957,-6857.142857142857,-0.030394123227521327
2559,0.284,115.345325782109,-10526.315789473685,4.74793046175372
2560,0.084,163.2300072819,-14876.033057851238,5.095160293777227
2561,0.45,3.89403633879717,-8470.588235294117,1.3594462389036839
2562,0.749,9.21297727668555,-6266.318537859008,2.220613063683457
2563,1.069,39.26449353996,-4901.293396868618,3.6703206382325093
2564,0.504,109.144033644876,-7964.601769911505,4.692668419521868
2565,0.983,50.1649056773223,-5206.073752711497,3.9153156921270753
2566,1.272,18.638029723462,-4306.2200956937795,2.925204102139636
2567,1.176,31.9153785510076,-4568.527918781726,3.4630879798630443
2568,0.921,30.3389118419427,-5450.416351249053,3.4124311078171754
2569,0.735,1.58052001528426,-6343.612334801762,0.45775391648721797
2570,0.364,67.1119719698421,-9424.083769633507,4.2063624478815225
2571,0.679,1.57615890496384,-6672.845227062094,0.4549908143756251
2572,1.337,1737800.82874938,-4145.077720207254,14.368130980282848
2573,0.038,16.951182515314,-16438.35616438356,2.830337596308281
2574,0.047,23.0356250011754,-16107.382550335571,3.13704193069509
2575,0.623,2.62059555473335,-7038.123167155424,0.9634016029087096
2576,1.249,114.393144953931,-4366.282595512432,4.739641155418947
2577,0.244,28.8668901794827,-11180.124223602485,3.362695269808503
2578,0.965,68.5488226452662,-5274.725274725275,4.227546230737069
2579,0.399,37.3938343643152,-9011.264080100125,3.6215058342610362
2580,0.997,23.9441817286338,-5153.901216893343,3.175725360257388
2581,0.666,1.20781383510678,-6754.22138836773,0.18881197762551158
2582,-0.017,70.9904615855287,-18798.95561357702,4.262545524150577
2583,0.366,16.6111614760001,-9399.47780678851,2.8100748474899313
2584,0.444,452897.57990362,-8530.80568720379,13.02342128597432
2585,1.129,13.2434153519466,-4708.960104643558,2.5835004743393157
2586,0.211,12.3026877081238,-11783.960720130934,2.5098177513635087
2587,1.024,20.1929606979812,-5056.179775280899,3.0053340633758294
2588,0.445,24.7286267818702,-8520.710059171597,3.207961551559304
2589,0.895,963829.02362397,-5559.84555984556,13.778669196476368
2590,0.508,18.8451674172155,-7929.515418502202,2.936256510586005
2591,1.228,2.26568745501291,-4422.604422604422,0.8178782250314834
2592,0.384,6.97589604332804,-9183.673469387755,1.942460784449776
2593,0.13,187068214.03658,-13584.905660377357,19.046983889246746
2594,0.548,2.34855102405888,-7594.936708860759,0.8537985524821908
2595,0.78,0.539510622515128,-6101.694915254237,-0.6170928049224035
2596,0.76,1.19014533870385,-6206.896551724137,0.17407543303034576
2597,0.501,9.24698173938222,-7991.120976692564,2.2242971998322476
2598,0.453,14.0216783370576,-8440.797186400938,2.6406045846455726
2599,1.311,0.0455826951540194,-4208.065458796026,-3.0882271267236145
2600,1.477,3280952.93113119,-3835.9083644112943,15.003644465949202
2601,0.152,2032357.01093622,-13043.478260869564,14.524706766606439
2602,1.473,64.6844664171722,-3844.10037373198,4.169521086393618
2603,1.129,9.97240711741549,-4708.960104643558,2.299821990882452
2604,0.466,2.98675775503349,-8314.087759815242,1.0941884361907706
2605,1.168,193.731392458196,-4591.836734693878,5.266472624695983
2606,1.037,48.1725903559163,-5010.438413361169,3.8747901944903798
2607,1.301,124.623516048651,-4232.804232804233,4.825297320878319
2608,0.012,79.6526079783778,-17475.728155339806,4.377674778800279
2609,1.03,7.2845042329233,-5034.965034965035,1.985749384198065
2610,0.285,38.2296216565919,-10510.948905109488,3.6436106511537765
2611,1.376,8.95364765549594,-4054.0540540540546,2.192061008530332
2612,0.642,3.38844156139202,-6909.78886756238,1.2203700992868425
2613,1.269,8.37143674435155,-4313.960455362492,2.1248255238149047
2614,0.516,1.26008545908824,-7860.2620087336245,0.23117954333660382
2615,1.61,99.8159627491724,-3582.0895522388055,4.603328117913696
2616,0.509,2.97029784401786,-7920.79207920792,1.0886622319675836
2617,0.483,1.23936720482068,-8154.020385050962,0.21460093066704444
2618,0.491,5.01649056773223,-8080.80808080808,1.6127305991330296
2619,1.544,36.9487712253932,-3703.703703703704,3.6095323917774653
2620,1.163,24.6150090623377,-4606.525911708253,3.2033563813733177
2621,0.521,4.45451063359898,-7817.5895765472305,1.493917208334536
2622,1.179,62.0583179299061,-4559.8480050664975,4.128074554719724
2623,-0.007,54.7520015303768,-18320.6106870229,4.002813925660849
2624,0.265,52.9663443891658,-10827.067669172931,3.969656700321735
2625,1.47,1905460.71796325,-3850.267379679144,14.460234384002609
2626,0.651,3.81592649118934,-6850.618458610846,1.3391834900853377
2627,0.606,2.22638362955291,-7157.057654075546,0.8003785783247311
2628,-0.105,74.4731973905989,-24406.779661016946,4.310439294084853
2629,0.947,0.192309172891016,-5345.21158129176,-1.648650926583736
2630,0.196,3531831.69791956,-12080.536912751677,15.07732718892501
2631,0.411,963829.02362397,-8877.928483353884,13.778669196476368
2632,1.021,1282330.58265602,-5066.854327938073,14.06418974800763
2633,0.83,72.5103497617198,-5853.658536585366,4.283729307006122
2634,1.062,0.337909187437723,-4924.760601915184,-1.0849780958187945
2635,0.389,4.10393052461016,-9125.475285171102,1.4119451790239481
2636,0.338,19.2663745952408,-9756.09756097561,2.9583613274787495
2637,0.0,39.1561514839612,-18000.0,3.667557536120917
2638,0.556,2.23048855937761,-7531.380753138074,0.8022206463991254
2639,0.446,4.93400971187958,-8510.63829787234,1.5961519864634726
2640,0.609,5.53095340740311,-7135.77799801784,1.7103602070759767
2641,0.0,76.700818769351,-18000.0,4.339912383275178
2642,-0.007,77.553249575859,-18320.6106870229,4.350964791721548
2643,1.125,39.6643187946858,-4721.311475409836,3.6804520126416818
2644,1.462,130.978496239969,-3866.8098818474755,4.875033158886996
2645,0.363,11.6305432332847,-9436.435124508518,2.4536346750944573
2646,1.147,19.7696964011186,-4654.169360051713,2.984150280520283
2647,0.94,18.9321527577746,-5373.134328358209,2.940861680771992
2648,1.354,1.83653834334835,-4104.903078677309,0.60788246455043
2649,0.327,9.0448214904759,-9903.713892709766,2.202192382939505
2650,0.635,0.454150712632555,-6956.521739130434,-0.7893261698783581
2651,1.072,4325138.31035009,-4891.304347826087,15.279954677108488
2652,0.315,12.5083492837406,-10069.93006993007,2.5263963640330624
2653,0.186,636795.520907916,-12286.68941979522,13.364203879737442
2654,0.446,3.54160400426462,-8510.63829787234,1.2645797330723303
2655,1.518,15.0799534180179,-3753.9103232533885,2.7133662735841835
2656,1.262,142.955214003704,-4332.129963898918,4.962531392420771
2657,1.404,3664375.74647833,-3991.1308203991134,15.114168550412915
2658,0.617,2.60615354999889,-7079.646017699116,0.9578753986855209
2659,0.524,2.81838293126445,-7792.2077922077915,1.0361632918473194
2660,-0.016,25.7750786997054,-18750.0,3.2494080832331984
2661,0.487,3.735940922588,-8117.249154453213,1.317999707229792
2662,1.69,27.8997299740827,-3444.976076555024,3.328617010432194
2663,1.614,125.892541179417,-3574.975173783515,4.835428695287498
2664,-0.02,41.6102188517455,-18947.36842105263,3.7283457825759596
2665,0.68,1.44012437117557,-6666.666666666666,0.36472947873025663
2666,1.256,82.3379405210134,-4347.826086956521,4.410832004139393
2667,1.004,32.839761925048,-5128.205128205129,3.491640035016171
2668,0.465,3.77746109388219,-8323.699421965319,1.3290521156761628
2669,1.381,38.0539725002709,-4042.6726558113414,3.63900548096779
2670,0.397,5.43000213065738,-9033.877038895858,1.691939526332025
2671,0.705,1.48047132489762,-6515.837104072399,0.39236049984618177
2672,0.94,30.5914455948641,-5373.134328358209,3.4207204141519543
2673,0.512,3.17687407064977,-7894.736842105262,1.1558977166830107
2674,0.502,70.0809531646794,-7982.261640798226,4.249651047629811
2675,0.639,0.503037081084625,-6929.740134744946,-0.6870913917494235
2676,0.148,14.4277962312948,-13138.68613138686,2.669156639798699
2677,1.068,44.4221935471055,-4904.632152588556,3.793739199216989
2678,0.971,23.1846209541313,-5251.6411378555795,3.1434891689554707
2679,1.298,32.0922376804843,-4240.282685512368,3.468614184086229
2680,1.525,38.1241351104299,-3740.2597402597407,3.6408475490421845
2681,1.25,57.6500913769854,-4363.636363636364,4.0543918317439145
2682,0.412,20.3235701093622,-8866.995073891625,3.011781301636211
2683,0.426,10.725066656157,-8716.707021791766,2.3725836798210613
2684,1.245,31.1314966544702,-4376.899696048632,3.438220060858708
2685,0.026,18.3484760775554,-16901.408450704224,2.9095465235072764
2686,0.991,33.3579996662048,-5176.132278936017,3.50729761364853
2687,0.623,1.55739938908086,-7038.123167155424,0.4430173718920573
2688,0.693,2.91608379852123,-6587.374199451052,1.0702415512236316
2689,0.4,30.7326492920429,-9000.0,3.4253255843379415
2690,0.949,49.1133999646998,-5337.286879169756,3.8941319092715303
2691,0.408,6.5765783735542,-8910.89108910891,1.8835146060691286
2692,0.108,41.6102188517455,-14173.228346456694,3.7283457825759596
2693,0.57,1.6998085132035,-7422.6804123711345,0.5305156054258301
2694,0.415,2.87607362886303,-8834.35582822086,1.0564260406656691
2695,1.35,11.2098551287531,-4114.285714285715,2.4167933136065467
2696,0.18,33.9468905380079,-12413.793103448274,3.5247972603552866
2697,-0.154,156.602972068605,-29268.292682926825,5.0537137621033335
2698,0.824,3.75664364614459,-5882.35294117647,1.3235259114529778
2699,1.05,23.4638892446413,-4965.51724137931,3.1554626114390394
2700,0.111,46.259400476616,-14090.019569471624,3.834264696853684
2701,0.93,17.9969951657736,-5413.533834586466,2.8902048087261276
2702,-0.049,80.9841447325789,-20512.82051282051,4.394253391469838
2703,1.293,67.1738128547381,-4252.805670407561,4.20728348191872
2704,0.513,10.9748855509895,-7886.089813800657,2.395609530751007
2705,0.481,2.53279476568999,-8172.5312145289445,0.9293233435323954
2706,0.472,3.34502986826014,-8256.880733944954,1.2074756227660783
2707,0.549,1.98792502104188,-7586.933614330874,0.6870913917494224
2708,0.732,8.12830516164099,-6360.4240282685505,2.0953524346245813
2709,0.818,16.4892157315083,-5911.330049261084,2.802706575192351
2710,0.57,0.0897842170909727,-7422.6804123711345,-2.4103460753461667
2711,0.503,2.18776162394955,-7973.421926910299,0.7828789316179743
2712,0.517,2.04550243110935,-7851.6902944383855,0.7156434469025473
2713,1.29,42.2279501306057,-4260.355029585799,3.743082327171122
2714,0.183,37.0851465875686,-12349.91423670669,3.613216527926256
2715,0.37,2.25112701591288,-9350.64935064935,0.811430986771102
2716,0.337,5.28688665850881,-9769.33514246947,1.6652295392532939
2717,1.327,17.9969951657736,-4169.079328314998,2.8902048087261276
2718,1.132,32.6287172143085,-4699.738903394255,3.4851927967557876
2719,0.504,2.12617985986252,-7964.601769911505,0.7543268764648482
2720,1.0,0.192663745952408,-5142.857142857143,-1.6468088585093419
2721,0.676,1.28824955169313,-6691.449814126394,0.253284360229342
2722,0.735,9.10332399679909,-6343.612334801762,2.208639621199888
2723,0.976,8.74178256400528,-5232.5581395348845,2.168114123563193
2724,1.05,0.252115763080741,-4965.51724137931,-1.3778669196476372
2725,0.549,5.73323838653841,-7586.933614330874,1.7462805345266847
2726,0.146,10.6659612123026,-13186.813186813186,2.367057475597881
2727,0.475,4.30923322818626,-8228.57142857143,1.4607599829954214
2728,0.37,4.66015111702184,-9350.64935064935,1.53904787615722
2729,1.136,29.1071711806661,-4687.5,3.3709845761432846
2730,0.581,3.10455958812835,-7339.4495412844035,1.1328718657530688
2731,0.827,0.472498027680195,-5867.9706601467,-0.7497217062788613
2732,0.428,1.86895997165149,-8695.652173913042,0.6253821112571821
2733,1.033,22.824433121735,-5024.424284717376,3.1278315903231104
2734,0.55,3.43557947899875,-7578.9473684210525,1.2341856098448096
2735,1.594,31.9447872420869,-3610.832497492477,3.4640090139002417
2736,0.44,1.68577651782898,-8571.42857142857,0.5222262990910516
2737,0.87,0.45081670454146,-5669.291338582677,-0.7966944421759401
2738,0.61,1.33290746423134,-7128.712871287129,0.2873626196056585
2739,0.854,0.283139199579938,-5741.626794258374,-1.2618166309607368
2740,0.98,23.9221384751206,-5217.391304347827,3.174804326220192
2741,0.391,2.53746464586496,-9102.402022756005,0.9311654116067901
2742,0.602,0.808351037390067,-7185.62874251497,-0.2127588625926508
2743,0.481,4.86631256073199,-8172.5312145289445,1.5823364759055085
2744,0.291,11.9014533870385,-10419.681620839363,2.4766605260243915
2745,1.27,3597493.35155743,-4311.377245508982,15.095747869668966
2746,0.529,2.04173794466953,-7750.2691065662,0.7138013788281545
2747,0.97,82.8705077906983,-5255.474452554744,4.417279242399777
2748,1.445,137.151322593649,-3902.4390243902435,4.921084860746878
2749,1.257,52.0954747328555,-4345.202172601086,3.953078087652177
2750,1.313,23.078097296984,-4203.1523642732045,3.1388839987694817
2751,0.566,706.642900425207,-7453.416149068324,6.560525446958634
2752,1.14,19.0546071796325,-4675.324675324675,2.94730891903238
2753,0.219,59.6485649919378,-11631.663974151857,4.088470091120228
2754,0.703,1.50244990299891,-6527.651858567543,0.4070970444413444
2755,0.602,2.13010003741125,-7185.62874251497,0.7561689445392442
2756,0.822,1.11789239071174,-5891.980360065467,0.11144511850090792
2757,0.567,3.27189983623179,-7445.708376421923,1.1853708058733343
2758,0.114,27.2144774645437,-14007.782101167315,3.303749091427858
2759,0.46,3.61409862639613,-8372.093023255813,1.2848424818906767
2760,0.587,2.21003931734918,-7294.832826747721,0.7930103060271472
2761,0.411,6.98232404077171,-8877.928483353884,1.943381818486974
2762,0.732,0.525291048450048,-6360.4240282685505,-0.6438027920011357
2763,0.887,1940885.87759278,-5594.4055944055945,14.47865506474656
2764,0.441,11.8467711758148,-8561.236623067776,2.472055355838403
2765,0.285,145.612949861606,-10510.948905109488,4.980952073164722
2766,1.371,69.1194064398049,-4065.499717673631,4.235835537071846
2767,1.378,5152286.44581757,-4049.493813273341,15.454951144176036
2768,1.067,11.5451611692143,-4907.975460122699,2.4462664027968737
2769,1.2,5495408.73857626,-4500.0,15.519423526779871
2770,1.034,45.624697707685,-5020.92050209205,3.82044918629572
2771,1.161,1169499.39101987,-4612.427930813581,13.972086344287868
2772,1.061,2128139.04598271,-4928.131416837783,14.57075846846632
2773,0.112,2.61336457618902,-14062.5,0.9606385007971141
2774,0.135,2.427727847681,-13457.943925233643,0.8869557778213073
2775,0.598,4.32912374502826,-7214.428857715431,1.4653651531814096
2776,0.203,17.0608238900312,-11940.298507462687,2.8367848345686624
2777,0.097,20.2488330653056,-14486.92152917505,3.0080971654874213
2778,0.041,16.9355770869152,-16326.530612244898,2.829416562271084
2779,0.836,398107.170553498,-5825.242718446602,12.894476520766657
2780,0.888,23.1206479017559,-5590.062111801242,3.140726066843876
2781,0.831,0.333272899576138,-5848.903330625509,-1.098793606376758
2782,0.444,10.8842873794359,-8530.80568720379,2.387320224416223
2783,0.287,7.63484105183097,-10480.349344978165,2.032722120095144
2784,1.001,16.7340090683931,-5139.186295503213,2.8174431197875123
2785,0.726,0.755788013680452,-6394.316163410303,-0.2799943473080758
2786,0.041,27.7715423588466,-16326.530612244898,3.3240118402462024
2787,0.192,29.3224328230312,-12162.16216216216,3.3783528484408656
2788,0.1,10.9647819614318,-14400.0,2.394688496713803
2789,0.154,25.633033198659,-12996.38989169675,3.243881879010012
2790,0.064,307.893130974161,-15517.241379310344,5.729752745406383
2791,2.04,1321.90425344172,-2950.8196721311474,7.186828592253012
2792,0.78,0.3926449353996,-6101.694915254237,-0.9348495477555822
2793,0.403,7.89950721335816,-8966.37608966376,2.066800379471455
2794,1.035,57.0689654892806,-5017.421602787456,4.044260457334742
2795,0.093,18.113400926196,-14604.46247464503,2.896652046986508
2796,0.294,13.4152879826613,-10374.639769452451,2.5963949508600885
2797,0.461,6.6008520700216,-8362.369337979095,1.8871987422179202
2798,0.1,7.00809531646794,-14400.0,1.9470659546357658
2799,0.979,162.77960863938,-5221.174764321972,5.092397191665633
2800,0.575,1.85182524363818,-7384.615384615385,0.6161717708852071
2801,-0.051,8.30998041044432,-20630.372492836676,2.1174572515173242
2802,0.474,2.23872113856834,-8237.986270022884,0.8059047825479161
